"STOCK_CODE","STOCK_NAME","MARKET_TYPE","SECTOR","LISTED_DATE","STATUS"
"054670","대한뉴팜","KOSDAQ","의약품 제조업",02/02/26,"ACTIVE"
"023910","대한약품공업","KOSDAQ","의약품 제조업",94/11/23,"ACTIVE"
"006650","대한유화보통주","KOSPI","기초 화학물질 제조업",99/08/11,"ACTIVE"
"001440","대한전선보통주","KOSPI","절연선 및 케이블 제조업",68/12/27,"ACTIVE"
"084010","대한제강 보통주","KOSPI","1차 철강 제조업",05/10/31,"ACTIVE"
"001795","대한제당1우선주","KOSPI","음식료·담배",95/01/21,"ACTIVE"
"001130","대한제분보통주","KOSPI","곡물가공품, 전분 및 전분제품 제조업",70/11/25,"ACTIVE"
"439260","대한조선보통주","KOSPI","선박 및 보트 건조업",25/08/01,"ACTIVE"
"003495","대한항공1우선주","KOSPI","운송·창고",90/03/31,"ACTIVE"
"003490","대한항공보통주","KOSPI","항공 여객 운송업",66/03/18,"ACTIVE"
"005880","대한해운보통주","KOSPI","해상 운송업",92/04/23,"ACTIVE"
"003830","대한화섬보통주","KOSPI","화학섬유 제조업",85/12/23,"ACTIVE"
"069460","대호에이엘보통주","KOSPI","1차 비철금속 제조업",02/11/11,"ACTIVE"
"021040","대호특수강","KOSDAQ","1차 철강 제조업",96/08/27,"ACTIVE"
"021045","대호특수강1우선주","KOSDAQ","금속",01/09/13,"ACTIVE"
"067080","대화제약","KOSDAQ","의약품 제조업",03/02/14,"ACTIVE"
"298540","더네이쳐홀딩스","KOSDAQ","의복 액세서리 제조업",20/07/27,"ACTIVE"
"032860","더라미","KOSDAQ","해체, 선별 및 원료 재생업",97/07/04,"ACTIVE"
"475560","더본코리아보통주","KOSPI","상품 종합 도매업",24/11/06,"ACTIVE"
"393890","더블유씨피","KOSDAQ GLOBAL","일차전지 및 이차전지 제조업",22/09/30,"ACTIVE"
"089230","더이앤엠","KOSDAQ","기타 정보 서비스업",06/10/10,"ACTIVE"
"462860","더즌","KOSDAQ","전기 통신업",25/03/24,"ACTIVE"
"224060","더코디","KOSDAQ","전자부품 제조업",15/12/29,"ACTIVE"
"302920","더콘텐츠온","KONEX","영화, 비디오물, 방송프로그램 제작 및 배급업",18/08/13,"ACTIVE"
"213420","덕산네오룩스","KOSDAQ GLOBAL","전자부품 제조업",15/02/06,"ACTIVE"
"317330","덕산테코피아","KOSDAQ","기타 화학제품 제조업",19/08/02,"ACTIVE"
"077360","덕산하이메탈","KOSDAQ","반도체 제조업",05/10/14,"ACTIVE"
"004835","덕성1우선주","KOSPI","화학",89/12/19,"ACTIVE"
"004830","덕성보통주","KOSPI","플라스틱제품 제조업",87/09/25,"ACTIVE"
"263600","덕우전자","KOSDAQ","전자부품 제조업",17/08/28,"ACTIVE"
"194480","데브시스터즈","KOSDAQ","소프트웨어 개발 및 공급업",14/10/06,"ACTIVE"
"199150","데이터스트림즈","KONEX","소프트웨어 개발 및 공급업",14/06/25,"ACTIVE"
"261200","덴티스","KOSDAQ","의료용 기기 제조업",17/06/26,"ACTIVE"
"145720","덴티움보통주","KOSPI","의료용 기기 제조업",17/03/15,"ACTIVE"
"227420","도부","KONEX","직물직조 및 직물제품 제조업",16/12/28,"ACTIVE"
"484120","도우인시스","KOSDAQ","전자부품 제조업",25/07/23,"ACTIVE"
"006620","동구바이오제약","KOSDAQ","의약품 제조업",18/02/13,"ACTIVE"
"005160","동국산업","KOSDAQ","1차 철강 제조업",99/06/25,"ACTIVE"
"303810","동국생명과학","KOSDAQ","의약품 제조업",25/02/17,"ACTIVE"
"460850","동국씨엠보통주","KOSPI","1차 철강 제조업",23/06/16,"ACTIVE"
"075970","동국알앤에스","KOSDAQ","기타 비금속 광물제품 제조업",04/02/13,"ACTIVE"
"460860","동국제강보통주","KOSPI","1차 철강 제조업",23/06/16,"ACTIVE"
"086450","동국제약","KOSDAQ GLOBAL","의약품 제조업",07/05/29,"ACTIVE"
"001230","동국홀딩스보통주","KOSPI","기타 금융업",88/05/09,"ACTIVE"
"004140","동방보통주","KOSPI","기타 운송관련 서비스업",88/08/10,"ACTIVE"
"099410","동방선기","KOSDAQ","선박 및 보트 건조업",09/11/10,"ACTIVE"
"005965","동부건설1우선주","KOSPI","건설",90/06/21,"ACTIVE"
"005960","동부건설보통주","KOSPI","토목 건설업",78/10/30,"ACTIVE"
"026960","동서보통주","KOSPI","음·식료품 및 담배 도매업",16/07/15,"ACTIVE"
"002210","동성제약보통주","KOSPI","의약품 제조업",90/01/19,"ACTIVE"
"033500","동성화인텍","KOSDAQ","기초 화학물질 제조업",97/12/19,"ACTIVE"
"025950","동신건설","KOSDAQ","토목 건설업",95/08/07,"ACTIVE"
"000640","동아쏘시오홀딩스보통주","KOSPI","기타 금융업",70/02/10,"ACTIVE"
"170900","동아에스티보통주","KOSPI","의약품 제조업",13/04/08,"ACTIVE"
"088130","동아엘텍","KOSDAQ","특수 목적용 기계 제조업",07/01/03,"ACTIVE"
"001525","동양1우선주","KOSPI","비금속",89/09/30,"ACTIVE"
"001527","동양2우선주(신형)","KOSPI","비금속",99/01/28,"ACTIVE"
"084670","동양고속보통주","KOSPI","육상 여객 운송업",05/07/25,"ACTIVE"
"082640","동양생명보험보통주","KOSPI","보험업",09/10/08,"ACTIVE"
"079960","동양이엔피","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",05/02/01,"ACTIVE"
"088910","동우팜투테이블","KOSDAQ","도축, 육류 가공 및 저장 처리업",06/06/23,"ACTIVE"
"013120","동원개발","KOSDAQ","건물 건설업",94/12/29,"ACTIVE"
"018500","동원금속보통주","KOSPI","자동차 신품 부품 제조업",95/11/10,"ACTIVE"
"006040","동원산업보통주","KOSPI","기타 금융업",89/03/07,"ACTIVE"
"030720","동원수산보통주","KOSPI","어로 어업",96/11/22,"ACTIVE"
"014825","동원시스템즈1우선주","KOSPI","화학",95/01/21,"ACTIVE"
"014820","동원시스템즈보통주","KOSPI","플라스틱제품 제조업",94/03/29,"ACTIVE"
"163560","동일고무벨트보통주","KOSPI","고무제품 제조업",12/10/19,"ACTIVE"
"109860","동일금속","KOSDAQ","금속 주조업",09/07/28,"ACTIVE"
"032960","동일기연","KOSDAQ","전자부품 제조업",97/07/18,"ACTIVE"
"004890","동일산업보통주","KOSPI","1차 철강 제조업",05/06/30,"ACTIVE"
"023790","동일스틸럭스","KOSDAQ","1차 철강 제조업",94/11/07,"ACTIVE"
"005290","동진쎄미켐","KOSDAQ","기초 화학물질 제조업",99/12/21,"ACTIVE"
"000020","동화약품보통주","KOSPI","의약품 제조업",76/03/24,"ACTIVE"
"000155","두산1우선주","KOSPI","전기·전자",86/07/31,"ACTIVE"
"000157","두산2우선주(신형)","KOSPI","전기·전자",99/12/03,"ACTIVE"
"454910","두산로보틱스보통주","KOSPI","특수 목적용 기계 제조업",23/10/05,"ACTIVE"
"000150","두산보통주","KOSPI","전자부품 제조업",73/06/29,"ACTIVE"
"034020","두산에너빌리티보통주","KOSPI","일반 목적용 기계 제조업",00/10/25,"ACTIVE"
"33626K","두산퓨얼셀1우선주","KOSPI","전기·전자",19/10/18,"ACTIVE"
"33626L","두산퓨얼셀2우선주(신형)","KOSPI","전기·전자",19/10/18,"ACTIVE"
"336260","두산퓨얼셀보통주","KOSPI","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",19/10/18,"ACTIVE"
"016740","두올보통주","KOSPI","자동차 신품 부품 제조업",16/07/29,"ACTIVE"
"073190","듀오백","KOSDAQ","가구 제조업",04/02/06,"ACTIVE"
"176750","듀켐바이오","KOSDAQ","의약품 제조업",24/12/20,"ACTIVE"
"223250","드림씨아이에스","KOSDAQ","자연과학 및 공학 연구개발업",20/05/22,"ACTIVE"
"060570","드림어스컴퍼니","KOSDAQ","영상·오디오물 제공 서비스업",03/12/19,"ACTIVE"
"362990","드림인사이트","KOSDAQ","광고업",24/01/25,"ACTIVE"
"192650","드림텍보통주","KOSPI","전자부품 제조업",19/03/14,"ACTIVE"
"187870","디바이스","KOSDAQ","특수 목적용 기계 제조업",17/12/20,"ACTIVE"
"477760","디비금융제12호기업인수목적","KOSDAQ","기타 금융업",24/06/18,"ACTIVE"
"489730","디비금융제13호기업인수목적","KOSDAQ","기타 금융업",24/11/28,"ACTIVE"
"024090","디씨엠보통주","KOSPI","1차 철강 제조업",99/08/18,"ACTIVE"
"092200","디아이씨 보통주","KOSPI","자동차 신품 부품 제조업",07/10/18,"ACTIVE"
"110990","디아이티","KOSDAQ","특수 목적용 기계 제조업",18/08/07,"ACTIVE"
"004840","디알비동일보통주","KOSPI","고무제품 제조업",76/05/21,"ACTIVE"
"263690","디알젬","KOSDAQ","의료용 기기 제조업",18/11/22,"ACTIVE"
"214680","디알텍","KOSDAQ","의료용 기기 제조업",15/04/20,"ACTIVE"
"347850","디앤디파마텍","KOSDAQ","자연과학 및 공학 연구개발업",24/05/02,"ACTIVE"
"377190","디앤디플랫폼리츠보통주","KOSPI","부동산 임대 및 공급업",21/08/27,"ACTIVE"
"376300","디어유","KOSDAQ","소프트웨어 개발 및 공급업",21/11/10,"ACTIVE"
"241520","디에스씨인베스트먼트","KOSDAQ","신탁업 및 집합투자업",16/12/19,"ACTIVE"
"104040","디에스엠","KOSDAQ","자동차 신품 부품 제조업",09/01/23,"ACTIVE"
"031860","디에이치엑스컴퍼니","KOSDAQ","상품 종합 도매업",97/01/07,"ACTIVE"
"000300","디에이치오토넥스보통주","KOSPI","자동차 신품 부품 제조업",75/06/09,"ACTIVE"
"290120","디에이치오토리드","KOSDAQ","자동차 신품 부품 제조업",18/12/07,"ACTIVE"
"025440","디에이치오토웨어","KOSDAQ","영상 및 음향기기 제조업",95/05/22,"ACTIVE"
"066900","디에이피","KOSDAQ","전자부품 제조업",04/05/14,"ACTIVE"
"180400","디엑스앤브이엑스","KOSDAQ","기타 과학기술 서비스업",15/11/20,"ACTIVE"
"092070","디엔에프","KOSDAQ","기타 화학제품 제조업",07/11/16,"ACTIVE"
"068790","디엠에스","KOSDAQ","특수 목적용 기계 제조업",04/10/01,"ACTIVE"
"039840","디오","KOSDAQ","의료용 기기 제조업",00/06/29,"ACTIVE"
"024900","디와이덕양보통주","KOSPI","자동차 신품 부품 제조업",97/06/23,"ACTIVE"
"219550","디와이디","KOSDAQ","생활용품 도매업",15/07/22,"ACTIVE"
"013570","디와이보통주","KOSPI","기타 금융업",89/05/30,"ACTIVE"
"310870","디와이씨","KOSDAQ","자동차 신품 부품 제조업",18/12/20,"ACTIVE"
"002880","디와이에이보통주","KOSPI","자동차 신품 부품 제조업",77/02/18,"ACTIVE"
"092780","디와이피보통주","KOSPI","자동차용 엔진 및 자동차 제조업",17/12/08,"ACTIVE"
"104460","디와이피엔에프","KOSDAQ","일반 목적용 기계 제조업",09/12/22,"ACTIVE"
"113810","디젠스","KOSDAQ","자동차 신품 부품 제조업",12/11/22,"ACTIVE"
"099520","디지아이티엑스","KOSDAQ","영상 및 음향기기 제조업",09/12/22,"ACTIVE"
"068930","디지털대성","KOSDAQ","일반 교습 학원",03/10/17,"ACTIVE"
"105740","디케이락","KOSDAQ","일반 목적용 기계 제조업",10/11/12,"ACTIVE"
"015590","디케이엠이보통주","KOSPI","일반 목적용 기계 제조업",89/05/27,"ACTIVE"
"290550","디케이티","KOSDAQ","전자부품 제조업",18/12/21,"ACTIVE"
"066670","디티씨","KOSDAQ","부동산 임대 및 공급업",02/12/30,"ACTIVE"
"187220","디티앤씨","KOSDAQ","기타 과학기술 서비스업",14/12/17,"ACTIVE"
"315640","딥노이드","KOSDAQ","소프트웨어 개발 및 공급업",21/08/17,"ACTIVE"
"317120","라닉스","KOSDAQ","반도체 제조업",19/09/18,"ACTIVE"
"232680","라온로보틱스","KOSDAQ","특수 목적용 기계 제조업",21/06/17,"ACTIVE"
"418420","라온텍","KOSDAQ","전자부품 제조업",23/03/09,"ACTIVE"
"171120","라이온켐텍","KOSDAQ","기타 화학제품 제조업",13/11/19,"ACTIVE"
"388790","라이콤","KOSDAQ","통신 및 방송 장비 제조업",21/09/03,"ACTIVE"
"403360","라피치","KONEX","소프트웨어 개발 및 공급업",21/12/14,"ACTIVE"
"217500","러셀","KOSDAQ","특수 목적용 기계 제조업",15/06/16,"ACTIVE"
"092590","럭스피아","KONEX","반도체 제조업",15/10/30,"ACTIVE"
"038390","레드캡투어","KOSDAQ","여행사 및 기타 여행보조 서비스업",00/02/01,"ACTIVE"
"294140","레몬","KOSDAQ","화학섬유 제조업",20/02/28,"ACTIVE"
"228670","레이","KOSDAQ","의료용 기기 제조업",19/08/08,"ACTIVE"
"228850","레이언스","KOSDAQ","의료용 기기 제조업",16/04/11,"ACTIVE"
"281740","레이크머티리얼즈","KOSDAQ","기타 화학제품 제조업",17/12/12,"ACTIVE"
"277810","레인보우로보틱스","KOSDAQ","특수 목적용 기계 제조업",21/02/03,"ACTIVE"
"215100","로보로보","KOSDAQ","기타 전기장비 제조업",15/04/22,"ACTIVE"
"900260","로스웰인터내셔널","KOSDAQ","기타 금융업",16/06/30,"ACTIVE"
"223220","로지스몬","KONEX","기타 운송관련 서비스업",15/07/09,"ACTIVE"
"067730","로지시스","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",15/07/29,"ACTIVE"
"214610","롤링스톤","KOSDAQ","의료용 기기 제조업",20/10/22,"ACTIVE"
"032350","롯데관광개발 보통주","KOSPI","여행사 및 기타 여행보조 서비스업",06/06/08,"ACTIVE"
"089860","롯데렌탈보통주","KOSPI","운송장비 임대업",21/08/19,"ACTIVE"
"000400","롯데손해보험보통주","KOSPI","보험업",71/04/16,"ACTIVE"
"023530","롯데쇼핑 보통주","KOSPI","종합 소매업",06/02/09,"ACTIVE"
"020150","롯데에너지머티리얼즈보통주","KOSPI","전자부품 제조업",11/03/04,"ACTIVE"
"280360","롯데웰푸드보통주","KOSPI","기타 식품 제조업",17/10/30,"ACTIVE"
"004000","롯데정밀화학보통주","KOSPI","기초 화학물질 제조업",76/04/15,"ACTIVE"
"00499K","롯데지주1우선주","KOSPI","기타금융",17/10/30,"ACTIVE"
"004990","롯데지주보통주","KOSPI","기타 금융업",74/02/16,"ACTIVE"
"005305","롯데칠성음료1우선주","KOSPI","음식료·담배",89/09/21,"ACTIVE"
"005300","롯데칠성음료보통주","KOSPI","비알코올음료 및 얼음 제조업",73/06/21,"ACTIVE"
"011170","롯데케미칼보통주","KOSPI","기초 화학물질 제조업",91/05/30,"ACTIVE"
"328130","루닛","KOSDAQ","소프트웨어 개발 및 공급업",22/07/21,"ACTIVE"
"038060","루멘스","KOSDAQ","반도체 제조업",06/08/08,"ACTIVE"
"162120","루켄테크놀러지스","KONEX","기타 전기장비 제조업",17/07/25,"ACTIVE"
"253610","루트락","KONEX","기타 전문 도매업",20/12/24,"ACTIVE"
"058470","리노공업","KOSDAQ GLOBAL","전자부품 제조업",01/12/18,"ACTIVE"
"012700","리드코프","KOSDAQ","기타 전문 도매업",96/01/19,"ACTIVE"
"302550","리메드","KOSDAQ","의료용 기기 제조업",19/12/06,"ACTIVE"
"491000","리브스메드","KOSDAQ","의료용 기기 제조업",25/12/24,"ACTIVE"
"073570","리튬포어스","KOSDAQ","그외 기타 제품 제조업",04/01/06,"ACTIVE"
"377450","리파인","KOSDAQ","기타 정보 서비스업",21/10/29,"ACTIVE"
"042500","링네트","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",02/01/10,"ACTIVE"
"474650","링크솔루션","KOSDAQ","특수 목적용 기계 제조업",25/06/10,"ACTIVE"
"439090","마녀공장","KOSDAQ","기타 화학제품 제조업",23/06/08,"ACTIVE"
"027740","마니커보통주","KOSPI","도축, 육류 가공 및 저장 처리업",02/10/29,"ACTIVE"
"357430","마스턴프리미어리츠보통주","KOSPI","부동산 임대 및 공급업",22/05/31,"ACTIVE"
"305090","마이크로디지탈","KOSDAQ","의료용 기기 제조업",19/06/05,"ACTIVE"
"448780","마이크로엔엑스","KONEX","의료용 기기 제조업",22/12/21,"ACTIVE"
"424980","마이크로투나노","KOSDAQ","반도체 제조업",23/04/26,"ACTIVE"
"001080","만호제강보통주","KOSPI","1차 철강 제조업",77/06/18,"ACTIVE"
"267980","매일유업","KOSDAQ","동·식물성 유지 및 낙농제품 제조업",17/06/05,"ACTIVE"
"088980","맥쿼리한국인프라투융자회사 보통주","KOSPI","신탁업 및 집합투자업",06/03/15,"ACTIVE"
"179720","머니무브","KONEX","기타 금융업",13/07/01,"ACTIVE"
"067280","멀티캠퍼스","KOSDAQ","기타 교육기관",06/11/16,"ACTIVE"
"072870","메가스터디","KOSDAQ","서적, 잡지 및 기타 인쇄물 출판업",04/12/21,"ACTIVE"
"215200","메가스터디교육","KOSDAQ GLOBAL","일반 교습 학원",15/05/04,"ACTIVE"
"133750","메가엠디","KOSDAQ","일반 교습 학원",15/12/18,"ACTIVE"
"235980","메드팩토","KOSDAQ","자연과학 및 공학 연구개발업",19/12/19,"ACTIVE"
"200580","메디쎄이","KONEX","의료용 기기 제조업",15/10/20,"ACTIVE"
"041920","메디아나","KOSDAQ","의료용 기기 제조업",14/10/07,"ACTIVE"
"014100","메디앙스","KOSDAQ","상품 종합 도매업",95/01/03,"ACTIVE"
"236340","메디젠휴먼케어","KONEX","자연과학 및 공학 연구개발업",16/01/26,"ACTIVE"
"086900","메디톡스","KOSDAQ","기초 의약물질 제조업",09/01/16,"ACTIVE"
"078160","메디포스트","KOSDAQ","기초 의약물질 제조업",05/07/29,"ACTIVE"
"138040","메리츠금융지주회사보통주","KOSPI","기타 금융업",11/05/13,"ACTIVE"
"408920","메쎄이상","KOSDAQ","기타 사업지원 서비스업",22/03/07,"ACTIVE"
"021880","메이슨캐피탈","KOSDAQ","기타 금융업",96/09/02,"ACTIVE"
"0088M0","메쥬","KOSDAQ","의료용 기기 제조업",26/03/26,"ACTIVE"
"140410","메지온","KOSDAQ","자연과학 및 공학 연구개발업",12/01/20,"ACTIVE"
"241770","메카로","KOSDAQ","반도체 제조업",17/12/06,"ACTIVE"
"090370","메타랩스보통주","KOSPI","봉제의복 제조업",06/12/26,"ACTIVE"
"118000","메타케어보통주","KOSPI","기계장비 및 관련 물품 도매업",09/12/30,"ACTIVE"
"058110","멕아이씨에스","KOSDAQ","의료용 기기 제조업",15/12/14,"ACTIVE"
"017180","명문제약 보통주","KOSPI","의약품 제조업",08/07/10,"ACTIVE"
"009900","명신산업보통주","KOSPI","자동차 신품 부품 제조업",20/12/07,"ACTIVE"
"317450","명인제약보통주","KOSPI","의약품 제조업",25/10/01,"ACTIVE"
"012690","모나리자보통주","KOSPI","기타 종이 및 판지 제품 제조업",88/10/14,"ACTIVE"
"070960","모나용평보통주","KOSPI","일반 및 생활 숙박시설 운영업",16/05/27,"ACTIVE"
"080420","모다이노칩","KOSDAQ","섬유, 의복, 신발 및 가죽제품 소매업",05/12/06,"ACTIVE"
"417970","모델솔루션","KOSDAQ","특수 목적용 기계 제조업",22/10/07,"ACTIVE"
"087260","모바일어플라이언스","KOSDAQ","소프트웨어 개발 및 공급업",17/02/24,"ACTIVE"
"101330","모베이스","KOSDAQ","통신 및 방송 장비 제조업",10/02/04,"ACTIVE"
"012860","모베이스전자","KOSDAQ","자동차 신품 부품 제조업",94/10/26,"ACTIVE"
"363260","모비데이즈","KOSDAQ","광고업",21/02/10,"ACTIVE"
"250060","모비스","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",16/09/08,"ACTIVE"
"288980","모아데이타","KOSDAQ","소프트웨어 개발 및 공급업",22/03/10,"ACTIVE"
"033200","모아텍","KOSDAQ","전자부품 제조업",97/10/13,"ACTIVE"
"009680","모토닉보통주","KOSPI","자동차 신품 부품 제조업",94/01/14,"ACTIVE"
"118990","모트렉스","KOSDAQ","자동차 신품 부품 제조업",17/08/04,"ACTIVE"
"463480","모티브링크","KOSDAQ","전자부품 제조업",25/02/20,"ACTIVE"
"009200","무림페이퍼보통주","KOSPI","펄프, 종이 및 판지 제조업",90/06/09,"ACTIVE"
"009580","무림피앤피보통주","KOSPI","펄프, 종이 및 판지 제조업",89/06/20,"ACTIVE"
"033920","무학보통주","KOSPI","알코올음료 제조업",10/07/20,"ACTIVE"
"008420","문배철강보통주","KOSPI","1차 철강 제조업",94/11/05,"ACTIVE"
"279600","미디어젠","KOSDAQ","소프트웨어 개발 및 공급업",19/11/05,"ACTIVE"
"254490","미래반도체","KOSDAQ","기타 전문 도매업",23/01/27,"ACTIVE"
